0.0614,0.0000,108.5490
0.1553,0.0000,108.9373
0.2932,0.0000,109.2873
0.3720,0.0000,109.6518
0.4031,0.0000,110.0383
0.3926,0.0000,110.4559
0.3077,0.0000,110.9190
0.1984,0.0000,111.3663
0.1103,0.0000,111.7816
0.0597,0.0000,112.1717
0.0664,0.0000,112.5530
0.1283,0.0000,112.9373
0.2047,0.0000,113.3197
0.2712,0.0000,113.7003
0.3200,0.0000,114.0868
0.3452,0.0000,114.4831
0.3587,0.0000,114.8860
0.3583,0.0000,115.2991
0.3447,0.0000,115.7182
0.2970,0.0000,116.1424
0.1696,0.0000,116.5917
0.0238,0.0000,117.0287
-0.0098,0.0000,117.4172
0.0358,0.0000,117.8111
0.1733,0.0000,118.1813
0.3416,0.0000,118.5239
0.4925,0.0000,118.8678
0.5530,0.0000,119.2219
0.5537,0.0000,119.6337
0.4943,0.0000,120.0920
0.4057,0.0000,120.5526
0.2987,0.0000,121.0217
0.1770,0.0000,121.4599
0.0682,0.0000,121.8835
0.0508,0.0000,122.2919
0.2028,0.0000,122.6901
0.3736,0.0000,123.0432
0.3323,0.0000,123.4724
0.1789,0.0000,123.9456
0.0682,0.0000,124.3788
0.0344,0.0000,124.7927
0.0154,0.0000,125.2117
0.0033,0.0000,125.6110
0.0205,0.0000,125.9901
0.1272,0.0000,126.3692
0.2864,0.0000,126.7319
0.4360,0.0000,127.0785
0.5338,0.0000,127.4395
0.5394,0.0000,127.8543
0.4234,0.0000,128.3145
0.2518,0.0000,128.7769
0.1091,0.0000,129.2177
0.0792,0.0000,129.6158
0.2242,0.0000,129.9814
0.3681,0.0000,130.3223
0.4527,0.0000,130.6564
0.4656,0.0000,131.0220
0.3802,0.0000,131.4693
0.2338,0.0000,131.9326
0.1218,0.0000,132.3672
0.0616,0.0000,132.7722
0.0761,0.0000,133.1706
0.1706,0.0000,133.5447
0.2887,0.0000,133.9084
0.3786,0.0000,134.2736
0.4158,0.0000,134.6629
0.4015,0.0000,135.0819
0.3341,0.0000,135.5253
0.2061,0.0000,135.9864
0.0727,0.0000,136.4309
0.0108,0.0000,136.8499
-0.0088,0.0000,137.2728
0.0238,0.0000,137.6800
0.1076,0.0000,138.0690
0.2209,0.0000,138.4316
0.3407,0.0000,138.7612
0.3717,0.0000,139.1299
0.2843,0.0000,139.5917
0.1797,0.0000,140.0365
0.1847,0.0000,140.4365
0.2952,0.0000,140.7905
0.3784,0.0000,141.1511
0.3306,0.0000,141.5802
0.2011,0.0000,142.0460
0.1781,0.0000,142.4636
0.2732,0.0000,142.8372
0.4144,0.0000,143.1634
0.4118,0.0000,143.5501
0.2616,0.0000,144.0160
0.0758,0.0000,144.4784
0.0433,0.0000,144.8987
0.2328,0.0000,145.2695
0.4090,0.0000,145.5658
0.2667,0.0000,146.0258
0.0658,0.0000,146.4930
0.1268,0.0000,146.8973
0.3708,0.0000,147.1932
0.3526,0.0000,147.5904
0.1309,0.0000,148.0796
0.0782,0.0000,148.5032
0.2585,0.0000,148.8501
0.4371,0.0000,149.1446
0.3596,0.0000,149.5920
0.1919,0.0000,150.0820
0.0691,0.0000,150.5233
0.1280,0.0000,150.9145
0.3086,0.0000,151.2560
0.4479,0.0000,151.5715
0.3381,0.0000,152.0368
0.1199,0.0000,152.5174
0.0978,0.0000,152.9253
0.3386,0.0000,153.2282
0.4624,0.0000,153.5135
0.2913,0.0000,154.0233
0.0988,0.0000,154.5002
0.0883,0.0000,154.9106
0.2991,0.0000,155.2381
0.4541,0.0000,155.5298
0.3693,0.0000,155.9985
0.1784,0.0000,156.4975
0.0322,0.0000,156.9513
0.1323,0.0000,157.3576
0.3668,0.0000,157.6614
0.4159,0.0000,158.0183
0.2842,0.0000,158.4893
0.0684,0.0000,158.9608
0.0796,0.0000,159.3626
0.3602,0.0000,159.6567
0.4297,0.0000,160.0094
0.3094,0.0000,160.4888
0.1237,0.0000,160.9570
0.0727,0.0000,161.3898
0.2545,0.0000,161.7465
0.4427,0.0000,162.0398
0.3224,0.0000,162.5134
0.1196,0.0000,162.9883
0.0756,0.0000,163.4320
0.2583,0.0000,163.7851
0.3822,0.0000,164.0990
0.2587,0.0000,164.5585
0.0779,0.0000,164.9984
0.0353,0.0000,165.4310
0.1814,0.0000,165.8193
0.3648,0.0000,166.1570
0.4786,0.0000,166.4973
0.4802,0.0000,166.9105
0.3437,0.0000,167.3935
0.1827,0.0000,167.8431
0.0672,0.0000,168.2569
-0.0010,0.0000,168.6559
0.0311,0.0000,169.0612
0.2028,0.0000,169.4194
0.3735,0.0000,169.7354
0.4772,0.0000,170.0542
0.4908,0.0000,170.4429
0.4268,0.0000,170.9060
0.3380,0.0000,171.3780
0.2367,0.0000,171.8275
0.1480,0.0000,172.2567
0.0770,0.0000,172.6755
0.0266,0.0000,173.0806
0.0044,0.0000,173.4792
-0.0049,0.0000,173.8793
-0.0011,0.0000,174.2772
0.0073,0.0000,174.6754
0.0711,0.0000,175.0724
0.2986,0.0000,175.3885
0.3810,0.0000,175.7230
0.2485,0.0000,176.1888
0.0651,0.0000,176.6622
0.0911,0.0000,177.0779
0.2853,0.0000,177.4326
0.4170,0.0000,177.7478
0.2935,0.0000,178.1990
0.0752,0.0000,178.6627
0.0757,0.0000,179.0750
0.2769,0.0000,179.4323
0.3965,0.0000,179.7498
0.2839,0.0000,180.2048
0.0990,0.0000,180.6774
0.0875,0.0000,181.0983
0.2820,0.0000,181.4567
0.3939,0.0000,181.7633
0.2678,0.0000,182.2002
0.1183,0.0000,182.6857
0.1651,0.0000,183.0791
0.3964,0.0000,183.3916
0.3493,0.0000,183.7936
0.1275,0.0000,184.2856
0.0575,0.0000,184.7216
0.2847,0.0000,185.0774
0.4790,0.0000,185.3671
0.3781,0.0000,185.8052
0.1861,0.0000,186.2972
0.0509,0.0000,186.7509
0.1250,0.0000,187.1636
0.3865,0.0000,187.4832
0.4924,0.0000,187.7919
0.3475,0.0000,188.2636
0.1465,0.0000,188.7500
0.0657,0.0000,189.1853
0.2143,0.0000,189.5606
0.4508,0.0000,189.8321
0.4299,0.0000,190.2282
0.2462,0.0000,190.7384
0.0648,0.0000,191.2060
0.0992,0.0000,191.6112
0.2959,0.0000,191.9713
0.4726,0.0000,192.2332
0.3922,0.0000,192.6442
0.2135,0.0000,193.1611
0.1005,0.0000,193.5848
0.1248,0.0000,193.9933
0.3006,0.0000,194.3806
0.4582,0.0000,194.7288
0.4735,0.0000,195.1129
0.2711,0.0000,195.5993
0.0974,0.0000,196.0350
0.1361,0.0000,196.4292
0.3591,0.0000,196.7722
0.4859,0.0000,197.1095
0.5120,0.0000,197.4977
0.4711,0.0000,197.9221
0.3595,0.0000,198.3604
0.1967,0.0000,198.8041
0.0694,0.0000,199.2208
0.0067,0.0000,199.6230
0.0376,0.0000,200.0246
0.1956,0.0000,200.4042
0.4054,0.0000,200.7437
0.5307,0.0000,201.0693
0.5809,0.0000,201.4203
0.5601,0.0000,201.8441
0.4659,0.0000,202.3319
0.3306,0.0000,202.8071
0.2124,0.0000,203.2532
0.1337,0.0000,203.6650
0.0782,0.0000,204.0757
0.0505,0.0000,204.4874
0.0353,0.0000,204.9009
0.0357,0.0000,205.3123
0.0364,0.0000,205.7238
0.0378,0.0000,206.1305
0.0372,0.0000,206.5374
0.0357,0.0000,206.9419
0.0351,0.0000,207.3460
0.1760,0.0000,207.7083
0.3218,0.0000,208.0208
0.2295,0.0000,208.4688
0.0761,0.0000,208.9402
0.1373,0.0000,209.3337
0.3203,0.0000,209.6567
0.2665,0.0000,210.0513
0.0916,0.0000,210.5150
0.0513,0.0000,210.9245
0.1750,0.0000,211.3125
0.3551,0.0000,211.6263
0.3398,0.0000,212.0085
0.1765,0.0000,212.4814
0.0853,0.0000,212.9072
0.3224,0.0000,213.2520
0.4302,0.0000,213.5468
0.3131,0.0000,214.0043
0.1713,0.0000,214.4832
0.1577,0.0000,214.9074
0.3831,0.0000,215.2256
0.4763,0.0000,215.5226
0.3936,0.0000,215.9514
0.2437,0.0000,216.4504
0.0988,0.0000,216.9246
0.0789,0.0000,217.3427
0.2863,0.0000,217.7050
0.4911,0.0000,217.9914
0.4748,0.0000,218.3736
0.3031,0.0000,218.8648
0.1099,0.0000,219.3535
0.0361,0.0000,219.7884
0.1779,0.0000,220.1468
0.4164,0.0000,220.4310
0.3782,0.0000,220.8439
0.1725,0.0000,221.3462
0.0320,0.0000,221.7923
0.1421,0.0000,222.1719
0.4408,0.0000,222.4227
0.4516,0.0000,222.8021
0.2475,0.0000,223.3348
0.0647,0.0000,223.7998
0.1099,0.0000,224.1991
0.3962,0.0000,224.4946
0.5633,0.0000,224.7718
0.5100,0.0000,225.2241
0.3352,0.0000,225.7474
0.1363,0.0000,226.2213
0.0153,0.0000,226.6444
0.0018,0.0000,227.0496
0.2337,0.0000,227.3737
0.4191,0.0000,227.6622
0.3384,0.0000,228.1294
0.1578,0.0000,228.6146
0.0328,0.0000,229.0538
-0.0166,0.0000,229.4679
0.0769,0.0000,229.8575
0.3562,0.0000,230.1359
0.4430,0.0000,230.4587
0.2535,0.0000,230.9727
0.0544,0.0000,231.4520
0.0058,0.0000,231.8908
0.1218,0.0000,232.3119
0.2980,0.0000,232.6832
0.4462,0.0000,233.0192
0.5100,0.0000,233.3663
0.5009,0.0000,233.7471
0.4539,0.0000,234.1641
0.4035,0.0000,234.5908
0.3486,0.0000,235.0259
0.3065,0.0000,235.4575
0.2621,0.0000,235.8853
0.2123,0.0000,236.3134
0.1556,0.0000,236.7400
0.1118,0.0000,237.1745
0.0795,0.0000,237.5894
0.0571,0.0000,237.9979
0.0381,0.0000,238.4037
0.0338,0.0000,238.8040
0.0767,0.0000,239.1984
0.1564,0.0000,239.5872
0.2430,0.0000,239.9682
0.2990,0.0000,240.3450
0.3295,0.0000,240.7281
0.3345,0.0000,241.1339
0.3370,0.0000,241.5330
