-0.1125,0.0000,1.8447
-0.1014,0.0000,2.2433
-0.0881,0.0000,2.6403
-0.0949,0.0000,3.0469
-0.0922,0.0000,3.4414
-0.0736,0.0000,3.8361
-0.0852,0.0000,4.2416
-0.1791,0.0000,4.6741
-0.2404,0.0000,5.0824
-0.1727,0.0000,5.4820
-0.1159,0.0000,5.8725
-0.2041,0.0000,6.3024
-0.3153,0.0000,6.7069
-0.2395,0.0000,7.1089
-0.1280,0.0000,7.4905
-0.1253,0.0000,7.8997
-0.2967,0.0000,8.3224
-0.3249,0.0000,8.7057
-0.1926,0.0000,9.1059
-0.1543,0.0000,9.4890
-0.2579,0.0000,9.9008
-0.3950,0.0000,10.2925
-0.3216,0.0000,10.6981
-0.1575,0.0000,11.0849
-0.1342,0.0000,11.4870
-0.2702,0.0000,11.9155
-0.3521,0.0000,12.3133
-0.3022,0.0000,12.7268
-0.2333,0.0000,13.1376
-0.1715,0.0000,13.5338
-0.1725,0.0000,13.9182
-0.1932,0.0000,14.3129
-0.2811,0.0000,14.7456
-0.3541,0.0000,15.1511
-0.3694,0.0000,15.5450
-0.3479,0.0000,15.9547
-0.2524,0.0000,16.3620
-0.1486,0.0000,16.7460
-0.1659,0.0000,17.1558
-0.3329,0.0000,17.5783
-0.4410,0.0000,17.9584
-0.3361,0.0000,18.3844
-0.1558,0.0000,18.7611
-0.1764,0.0000,19.1866
-0.3699,0.0000,19.5999
-0.3815,0.0000,19.9967
-0.1886,0.0000,20.3783
-0.1512,0.0000,20.7640
-0.3096,0.0000,21.2015
-0.3906,0.0000,21.5907
-0.1983,0.0000,21.9868
-0.1443,0.0000,22.3569
-0.2737,0.0000,22.8063
-0.4442,0.0000,23.2275
-0.4473,0.0000,23.6507
-0.3700,0.0000,24.0709
-0.2675,0.0000,24.4653
-0.1680,0.0000,24.8427
-0.1292,0.0000,25.2366
-0.1163,0.0000,25.6502
-0.1526,0.0000,26.0735
-0.3253,0.0000,26.5052
-0.3257,0.0000,26.8771
-0.2462,0.0000,27.2457
-0.1956,0.0000,27.6398
-0.1611,0.0000,28.0407
-0.1666,0.0000,28.4451
-0.2614,0.0000,28.8577
-0.3533,0.0000,29.2455
-0.3302,0.0000,29.6310
-0.2640,0.0000,30.0267
-0.2138,0.0000,30.4284
-0.1642,0.0000,30.8206
-0.1287,0.0000,31.2132
-0.1130,0.0000,31.6078
-0.1216,0.0000,32.0223
-0.1575,0.0000,32.4510
-0.2168,0.0000,32.8741
-0.2948,0.0000,33.2844
-0.3465,0.0000,33.6827
-0.3546,0.0000,34.0756
-0.3288,0.0000,34.4774
-0.2620,0.0000,34.8849
-0.1834,0.0000,35.2951
-0.1479,0.0000,35.6849
-0.1413,0.0000,36.0845
-0.1757,0.0000,36.5025
-0.2565,0.0000,36.9222
-0.3242,0.0000,37.3259
-0.3403,0.0000,37.7251
-0.3255,0.0000,38.1268
-0.3011,0.0000,38.5314
-0.2688,0.0000,38.9521
-0.2192,0.0000,39.3669
-0.1693,0.0000,39.7547
-0.1510,0.0000,40.1278
-0.1491,0.0000,40.5636
-0.2149,0.0000,40.9678
-0.3367,0.0000,41.3637
-0.4276,0.0000,41.7654
-0.3188,0.0000,42.1792
-0.1712,0.0000,42.5621
-0.1414,0.0000,42.9605
-0.2520,0.0000,43.3996
-0.4161,0.0000,43.8000
-0.3419,0.0000,44.2079
-0.1606,0.0000,44.5793
-0.1250,0.0000,44.9696
-0.2414,0.0000,45.3927
-0.3311,0.0000,45.7776
-0.2331,0.0000,46.1703
-0.1570,0.0000,46.5529
-0.1551,0.0000,46.9703
-0.2535,0.0000,47.4053
-0.3759,0.0000,47.8153
-0.4168,0.0000,48.2048
-0.2920,0.0000,48.6090
-0.1542,0.0000,48.9912
-0.1260,0.0000,49.3859
-0.2707,0.0000,49.8113
-0.3920,0.0000,50.2109
-0.2465,0.0000,50.6088
-0.0928,0.0000,50.9692
-0.0926,0.0000,51.3765
-0.2333,0.0000,51.8109
-0.3503,0.0000,52.2143
-0.3960,0.0000,52.6024
-0.3630,0.0000,53.0178
-0.2651,0.0000,53.4208
-0.1910,0.0000,53.8112
-0.1660,0.0000,54.2020
-0.1574,0.0000,54.6082
-0.1776,0.0000,55.0522
-0.1972,0.0000,55.4791
-0.1843,0.0000,55.8757
-0.1688,0.0000,56.2714
-0.1665,0.0000,56.6672
-0.1579,0.0000,57.0614
-0.1732,0.0000,57.4649
-0.1946,0.0000,57.8744
-0.2353,0.0000,58.2812
-0.2633,0.0000,58.6838
-0.2677,0.0000,59.0891
-0.2707,0.0000,59.4923
-0.3077,0.0000,59.9038
-0.3445,0.0000,60.3130
-0.3306,0.0000,60.7103
-0.2679,0.0000,61.1040
-0.1721,0.0000,61.4886
-0.1295,0.0000,61.8588
-0.1471,0.0000,62.2876
-0.2744,0.0000,62.7247
-0.3785,0.0000,63.1214
-0.4146,0.0000,63.5122
-0.3798,0.0000,63.9238
-0.2760,0.0000,64.3241
-0.1772,0.0000,64.6922
-0.1573,0.0000,65.0787
-0.1650,0.0000,65.4811
-0.1838,0.0000,65.8891
-0.2447,0.0000,66.3178
-0.3422,0.0000,66.7282
-0.4239,0.0000,67.1157
-0.4603,0.0000,67.5026
-0.4404,0.0000,67.8993
-0.3623,0.0000,68.3112
-0.2743,0.0000,68.7168
-0.2311,0.0000,69.1262
-0.2188,0.0000,69.5154
-0.2104,0.0000,69.9083
-0.2057,0.0000,70.3110
-0.2017,0.0000,70.7215
-0.2013,0.0000,71.1333
